x,y,z
249.478,191.207,0
248.291,198.973,0
247.986,202.869,0
247.829,206.072,0
247.76,208.006,0
247.76,208.006,5
271.842,163.9,5
271.842,163.9,0
271.842,163.9,0
271.953,160.367,0
271.675,158.77,0
270.089,152.973,0
269.245,148.776,0
269.599,145.443,0
270.598,143.771,0
266.347,143.348,0
264.101,141.278,0
264.046,137.3,0
265.445,132.139,0
266.836,125.999,0
267.413,110.877,0
265.813,103.059,0
265.004,98,0
261.969,94.0021,0
261.046,90.9958,0
259.936,80.0104,0
257.164,71.9487,0
253.682,66.144,0
250.262,60.8733,0
249.387,58.7918,0
248.613,56.0769,0
247.647,54.3039,0
246.009,52.4064,0
245.147,51.5226,0
242.379,48.6796,0
240.101,46.0225,0
238.326,43.4527,0
235.54,38.6724,0
232.712,34.0915,0
229.034,30.091,0
227.116,28.8691,0
224.929,28.0453,0
223.893,36.0219,0
221.113,34.2473,0
220.255,33.5844,0
219.282,32.782,0
218.515,32.1368,0
217.563,31.3614,0
216.091,30.2986,0
214.501,29.3698,0
211.786,28.1979,0
215.89,24.4578,0
211.199,22.1733,0
197.891,16.487,0
194.882,15.41,0
191,14.1535,0
187.186,13.0596,0
179.985,11.1706,0
175.968,10.0881,0
175.968,10.0881,5
169.876,28.0244,5
169.876,28.0244,0
169.876,28.0244,0
172.199,27.0049,0
177.003,26.8287,0
180.836,28.1857,0
183.982,30.0973,0
187.252,32.7024,0
188.852,34.1566,0
188.852,34.1566,5
205.642,38.1873,5
205.642,38.1873,0
205.642,38.1873,0
207.69,39.7241,0
210.626,43.9144,0
211.302,45.9139,0
211.661,47.3739,0
212.217,49.308,0
213.87,51.2987,0
216.991,51.2797,0
216.991,51.2797,5
211.048,64.735,5
211.048,64.735,0
211.048,64.735,0
208.89,63.4044,0
207.045,63.1598,0
201.085,64.5607,0
197.867,65.6553,0
192.167,67.0007,0
186.793,68.1461,0
182.167,69.5601,0
177.924,70.7057,0
173.014,71.0721,0
171.999,70.0367,0
167.065,70.9916,0
164.903,70.8718,0
156.055,69.3295,0
153.2,69.1832,0
151.696,69.3441,0
149.084,70.2431,0
149.046,70.0943,0
151.772,69.599,0
153.224,69.302,0
155.966,69.0731,0
164.959,70.8043,0
167.068,70.9336,0
171.749,70.719,0
173.28,70.6684,0
177.879,70.3739,0
182.129,69.7631,0
186.863,68.4594,0
192.107,66.3411,0
197.934,65.7908,0
201.024,65.0779,0
203.129,67.117,0
205.805,67.122,0
208.723,67.177,0
210.283,67.2328,0
213.181,67.3948,0
221.709,68.4459,0
225.199,69.2025,0
228.971,70.3079,0
228.924,70.3262,0
227.239,69.511,0
225.819,68.9954,0
