x,y,z
51.8703,71.3826,0
51.8703,71.3826,0
51.8703,71.3826,1
51.8703,71.3826,1
51.4749,70.6226,1
51.4749,70.6226,0
52.3637,71.935,0
53.1712,72.0797,0
53.8439,71.9288,0
54.7443,71.6187,0
56.4315,71.301,0
57.2845,71.4525,0
59.4309,73.3763,0
59.3979,74.4084,0
58.8932,75.177,0
58.8932,75.177,0
58.8932,75.177,1
58.8932,75.177,1
57.1955,68.4653,1
57.1955,68.4653,0
58.0623,67.2952,0
58.5723,65.1401,0
58.7839,64.4387,0
59.0153,63.741,0
59.4105,62.1641,0
59.9463,60.3112,0
59.9463,60.3112,0
59.9463,60.3112,1
59.9463,60.3112,1
60.7342,59.5924,1
60.7342,59.5924,0
60.5676,58.6163,0
58.7067,56.3629,0
58.1074,55.4211,0
57.621,54.3108,0
57.1773,53.0989,0
56.7454,51.9976,0
56.0059,50.4889,0
55.3671,49.7986,0
54.3479,49.3568,0
54.3479,49.3568,0
54.3479,49.3568,1
54.3479,49.3568,1
55.7255,49.7702,1
55.7255,49.7702,0
56.6262,51.3707,0
57.002,52.2676,0
57.2833,53.0124,0
57.6482,53.9889,0
58.7434,56.3221,0
60.3796,58.6917,0
60.8475,59.5514,0
60.8475,59.5514,0
60.8475,59.5514,1
60.8475,59.5514,1
59.6354,58.563,1
59.6354,58.563,0
59.8842,60.3055,0
59.5063,62.1702,0
58.9113,63.6985,0
58.1292,65.0511,0
57.6946,67.2673,0
57.5529,67.7921,0
57.175,68.4441,0
57.175,68.4441,0
57.175,68.4441,1
57.175,68.4441,1
52.9864,57.8398,1
52.9864,57.8398,0
53.1486,57.1263,0
52.9029,56.5119,0
52.237,55.8814,0
51.3298,55.3573,0
50.2358,54.9826,0
49.4623,54.9424,0
49.4623,54.9424,0
49.4623,54.9424,1
49.4623,54.9424,1
48.2802,53.6299,1
48.2802,53.6299,0
47.9506,54.1518,0
47.4878,54.6331,0
46.4856,55.3226,0
45.7548,55.6102,0
45.0911,55.7005,0
43.9222,55.1784,0
43.3276,53.5709,0
43.3276,53.5709,0
43.3276,53.5709,1
43.3276,53.5709,1
44.3693,55.5344,1
44.3693,55.5344,0
43.9806,54.323,0
43.5168,53.7423,0
43.0963,53.7853,0
41.2534,55.3717,0
40.649,55.5744,0
40.1734,55.1384,0
40.1734,55.1384,0
40.1734,55.1384,1
40.1734,55.1384,1
38.1882,55.1,1
38.1882,55.1,0
39.3273,54.52,0
40.0611,53.9613,0
40.3949,53.6714,0
41.093,53.0297,0
41.9769,52.2397,0
42.5856,51.7705,0
48.6897,51.8631,0
48.6897,51.8631,0
48.6897,51.8631,1
48.6897,51.8631,1
49.7319,51.8471,1
49.7319,51.8471,0
50.4635,51.8892,0
51.1698,52.1763,0
51.8139,52.6054,0
52.5735,53.1589,0
52.939,53.3755,0
53.6112,53.6003,0
53.6112,53.6003,0
53.6112,53.6003,1
53.6112,53.6003,1
52.2026,51.172,1
52.2026,51.172,0
50.5355,50.9808,0
49.9885,50.9573,0
48.365,50.8223,0
44.4255,49.7165,0
40.9464,49.2628,0
40.2232,49.4208,0
