x,y,z
0.0803997,0.0762023,0
0.0799476,0.0749411,0
0.0792897,0.0738705,0
0.0766804,0.0710802,0
0.0752274,0.0697747,0
0.0746769,0.0692664,0
0.0746769,0.0692664,0
0.0746769,0.0692664,0.0001
0.0746769,0.0692664,0.0001
0.072344,0.0697803,0.0001
0.072344,0.0697803,0
0.0726142,0.0699578,0
0.0737183,0.070537,0
0.075396,0.0715097,0
0.0762653,0.0724998,0
0.0763726,0.0732715,0
0.0761727,0.0740891,0
0.076839,0.0758519,0
0.076839,0.0758519,0
0.076839,0.0758519,0.0001
0.076839,0.0758519,0.0001
0.076789,0.075886,0.0001
0.076789,0.075886,0
0.0760954,0.074701,0
0.0760349,0.07378,0
0.0760197,0.073295,0
0.0759063,0.0727223,0
0.0751617,0.0718265,0
0.0745774,0.0714359,0
0.0730476,0.0705356,0
0.0715846,0.0691623,0
0.0715846,0.0691623,0
0.0715846,0.0691623,0.0001
0.0715846,0.0691623,0.0001
0.0684396,0.0716855,0.0001
0.0684396,0.0716855,0
0.067769,0.0719352,0
0.0672917,0.0720647,0
0.0663828,0.0722744,0
0.065726,0.0724566,0
0.0650912,0.072712,0
0.0645388,0.073028,0
0.0639722,0.0734805,0
0.0634554,0.0740604,0
0.0634554,0.0740604,0
0.0634554,0.0740604,0.0001
0.0634554,0.0740604,0.0001
0.0618209,0.0731595,0.0001
0.0618209,0.0731595,0
0.0626305,0.0727653,0
0.0646341,0.0714025,0
0.0653616,0.0710112,0
0.0672143,0.0708244,0
0.0677466,0.0710812,0
0.0684975,0.0717587,0
0.0684975,0.0717587,0
0.0684975,0.0717587,0.0001
0.0684975,0.0717587,0.0001
0.0599562,0.0731389,0.0001
0.0599562,0.0731389,0
0.0586185,0.0720518,0
0.0567054,0.0713885,0
0.0544377,0.0715575,0
0.0531952,0.0719515,0
0.0525668,0.0719431,0
0.0518703,0.0713826,0
0.0518703,0.0713826,0
0.0518703,0.0713826,0.0001
0.0518703,0.0713826,0.0001
0.0514749,0.0706226,0.0001
0.0514749,0.0706226,0
0.0523637,0.071935,0
0.0531712,0.0720797,0
0.0538439,0.0719288,0
0.0547443,0.0716187,0
0.0564315,0.071301,0
0.0572845,0.0714525,0
0.0594309,0.0733763,0
0.0593979,0.0744084,0
0.0588932,0.075177,0
0.0588932,0.075177,0
0.0588932,0.075177,0.0001
0.0588932,0.075177,0.0001
0.0571955,0.0684653,0.0001
0.0571955,0.0684653,0
0.0580623,0.0672952,0
0.0585723,0.0651401,0
0.0587839,0.0644387,0
0.0590153,0.063741,0
0.0594105,0.0621641,0
0.0599463,0.0603112,0
0.0599463,0.0603112,0
0.0599463,0.0603112,0.0001
0.0599463,0.0603112,0.0001
0.0607342,0.0595924,0.0001
0.0607342,0.0595924,0
0.0605676,0.0586163,0
0.0587067,0.0563629,0
0.0581074,0.0554211,0
0.057621,0.0543108,0
0.0571773,0.0530989,0
0.0567454,0.0519976,0
0.0560059,0.0504889,0
0.0553671,0.0497986,0
0.0543479,0.0493568,0
0.0543479,0.0493568,0
0.0543479,0.0493568,0.0001
0.0543479,0.0493568,0.0001
0.0557255,0.0497702,0.0001
0.0557255,0.0497702,0
0.0566262,0.0513707,0
0.057002,0.0522676,0
0.0572833,0.0530124,0
0.0576482,0.0539889,0
0.0587434,0.0563221,0
0.0603796,0.0586917,0
0.0608475,0.0595514,0
0.0608475,0.0595514,0
0.0608475,0.0595514,0.0001
0.0608475,0.0595514,0.0001
0.0596354,0.058563,0.0001
0.0596354,0.058563,0
0.0598842,0.0603055,0
0.0595063,0.0621702,0
0.0589113,0.0636985,0
0.0581292,0.0650511,0
0.0576946,0.0672673,0
0.0575529,0.0677921,0
0.057175,0.0684441,0
0.057175,0.0684441,0
0.057175,0.0684441,0.0001
0.057175,0.0684441,0.0001
0.0529864,0.0578398,0.0001
0.0529864,0.0578398,0
0.0531486,0.0571263,0
0.0529029,0.0565119,0
0.052237,0.0558814,0
0.0513298,0.0553573,0
0.0502358,0.0549826,0
