x,y,z
46.0331,51.5129,1.8000
46.0331,51.5129,0.8000
46.1923,58.5706,0.8000
46.5967,62.3355,0.8000
46.8035,63.0475,0.8000
47.7706,64.8525,0.8000
48.3955,65.4771,0.8000
49.4613,66.1216,0.8000
49.4613,66.1216,0.8000
49.4613,66.1216,1.8000
49.4613,66.1216,1.8000
49.6189,66.1991,1.8000
49.6189,66.1991,0.8000
47.8884,66.9952,0.8000
46.4385,66.5639,0.8000
44.8792,66.7845,0.8000
43.8561,67.6762,0.8000
43.2511,68.9381,0.8000
43.2990,73.0871,0.8000
43.4786,75.1066,0.8000
43.0083,79.5624,0.8000
42.3244,86.4566,0.8000
42.8525,88.3348,0.8000
43.8630,90.1884,0.8000
46.0669,94.1173,0.8000
46.0414,96.8445,0.8000
46.0414,96.8445,0.8000
46.0414,96.8445,1.8000
46.0414,96.8445,1.8000
46.6515,98.2946,1.8000
46.6515,98.2946,0.8000
48.3445,99.7636,0.8000
50.2964,100.0173,0.8000
53.8974,100.3098,0.8000
55.9009,102.0585,0.8000
56.6821,103.9636,0.8000
57.6193,107.6718,0.8000
58.0458,109.5775,0.8000
58.4334,111.0630,0.8000
58.9155,112.5475,0.8000
60.7796,116.2826,0.8000
63.6522,119.8713,0.8000
65.5809,122.4228,0.8000
66.1285,123.4203,0.8000
66.7600,125.2200,0.8000
67.4164,128.9164,0.8000
68.2266,133.8091,0.8000
67.7603,138.3866,0.8000
66.4202,140.3598,0.8000
64.4310,141.7617,0.8000
64.4310,141.7617,0.8000
64.4310,141.7617,1.8000
64.4310,141.7617,1.8000
81.6260,139.8812,1.8000
81.6260,139.8812,0.8000
77.4431,135.9940,0.8000
76.6548,135.1803,0.8000
74.8889,133.3050,0.8000
72.6851,130.9372,0.8000
70.2741,128.4510,0.8000
69.7953,127.9836,0.8000
68.9626,127.2003,0.8000
68.9626,127.2003,0.8000
68.9626,127.2003,1.8000
68.9626,127.2003,1.8000
69.7989,128.0413,1.8000
69.7989,128.0413,0.8000
72.8402,130.4492,0.8000
75.0700,132.7928,0.8000
76.6661,134.6799,0.8000
77.3617,135.5063,0.8000
79.7377,138.0876,0.8000
81.7383,139.8250,0.8000
81.7383,139.8250,0.8000
81.7383,139.8250,1.8000
81.7383,139.8250,1.8000
90.5889,138.9688,1.8000
90.5889,138.9688,0.8000
91.8090,139.7782,0.8000
95.8892,141.2898,0.8000
97.1769,141.4315,0.8000
98.9530,141.2883,0.8000
101.1544,140.5030,0.8000
102.6406,139.9261,0.8000
104.2646,139.6657,0.8000
105.7887,139.9668,0.8000
106.8205,140.5550,0.8000
107.8999,141.1730,0.8000
111.8583,141.5557,0.8000
115.5488,140.6617,0.8000
117.4763,139.8618,0.8000
119.5179,138.4136,0.8000
120.4255,137.1558,0.8000
120.8585,136.0247,0.8000
120.8585,136.0247,0.8000
120.8585,136.0247,1.8000
120.8585,136.0247,1.8000
119.1371,135.5333,1.8000
119.1371,135.5333,0.8000
120.2681,136.3110,0.8000
120.2135,137.3326,0.8000
119.2054,138.2714,0.8000
118.5924,138.6886,0.8000
116.6625,139.8236,0.8000
115.5310,140.3537,0.8000
114.3305,140.7997,0.8000
112.0074,141.3602,0.8000
107.8767,141.1050,0.8000
105.3540,139.2291,0.8000
103.7216,139.5386,0.8000
102.5990,140.0777,0.8000
101.0367,140.6717,0.8000
99.7300,140.4487,0.8000
99.4247,139.3577,0.8000
99.4247,139.3577,0.8000
99.4247,139.3577,1.8000
99.4247,139.3577,1.8000
92.2931,118.6111,1.8000
92.2931,118.6111,0.8000
90.0246,117.4044,0.8000
89.4787,116.9943,0.8000
87.9207,115.5914,0.8000
86.7784,114.4409,0.8000
82.8176,110.7115,0.8000
82.1339,110.1312,0.8000
78.3252,107.3061,0.8000
77.7258,106.9309,0.8000
76.1214,106.0313,0.8000
76.1214,106.0313,0.8000
76.1214,106.0313,1.8000
76.1214,106.0313,1.8000
78.1458,107.2513,1.8000
78.1458,107.2513,0.8000
79.2625,107.7711,0.8000
83.6569,107.1360,0.8000
84.9661,107.9341,0.8000
85.9023,109.1583,0.8000
86.6423,109.8675,0.8000
88.0169,110.7884,0.8000
89.5851,111.5066,0.8000
90.4244,110.9051,0.8000
91.3522,109.6922,0.8000
92.2883,109.7135,0.8000
94.1772,110.3570,0.8000
95.3492,110.3514,0.8000
97.7318,110.8763,0.8000
106.0240,111.2066,0.8000
109.0480,110.5966,0.8000
111.3664,109.8869,0.8000
116.1458,108.3206,0.8000
