x,y,z
87.3382,95.6075,0
87.3382,95.6075,0
87.3382,95.6075,1
87.3382,95.6075,1
86.6723,94.5898,1
86.6723,94.5898,0
88.1692,96.3475,0
89.5289,96.5412,0
90.6616,96.3394,0
92.1775,95.9242,0
95.0180,95.4984,0
96.4543,95.7016,0
100.0682,98.2781,0
100.0130,99.6606,0
99.1630,100.6898,0
99.1630,100.6898,0
99.1630,100.6898,1
99.1630,100.6898,1
96.3046,91.7005,1
96.3046,91.7005,0
97.7641,90.1332,0
98.6230,87.2466,0
98.9789,86.3073,0
99.3691,85.3727,0
100.0344,83.2606,0
100.9366,80.7790,0
100.9366,80.7790,0
100.9366,80.7790,1
100.9366,80.7790,1
102.2630,79.8161,1
102.2630,79.8161,0
101.9827,78.5087,0
98.8493,75.4908,0
97.8401,74.2293,0
97.0210,72.7423,0
96.2737,71.1193,0
95.5467,69.6442,0
94.3016,67.6232,0
93.2260,66.6985,0
91.5098,66.1070,0
91.5098,66.1070,0
91.5098,66.1070,1
91.5098,66.1070,1
93.8294,66.6607,1
93.8294,66.6607,0
95.3459,68.8045,0
95.9785,70.0056,0
96.4526,71.0031,0
97.0667,72.3110,0
98.9111,75.4360,0
101.6661,78.6099,0
102.4538,79.7613,0
102.4538,79.7613,0
102.4538,79.7613,1
102.4538,79.7613,1
100.4127,78.4373,1
100.4127,78.4373,0
100.8315,80.7715,0
100.1953,83.2686,0
99.1939,85.3160,0
97.8770,87.1276,0
97.1451,90.0958,0
96.9063,90.7989,0
96.2702,91.6721,0
96.2702,91.6721,0
96.2702,91.6721,1
96.2702,91.6721,1
89.2176,77.4688,1
89.2176,77.4688,0
89.4902,76.5133,0
89.0769,75.6903,0
87.9554,74.8459,0
86.4282,74.1438,0
84.5862,73.6420,0
83.2836,73.5880,0
83.2836,73.5880,0
83.2836,73.5880,1
83.2836,73.5880,1
81.2930,71.8303,1
81.2930,71.8303,0
80.7383,72.5292,0
79.9590,73.1737,0
78.2714,74.0975,0
77.0412,74.4826,0
75.9233,74.6035,0
73.9553,73.9042,0
72.9539,71.7511,0
72.9539,71.7511,0
72.9539,71.7511,1
72.9539,71.7511,1
74.7080,74.3809,1
74.7080,74.3809,0
74.0540,72.7583,0
73.2729,71.9806,0
72.5648,72.0383,0
69.4617,74.1632,0
68.4443,74.4348,0
67.6429,73.8508,0
67.6429,73.8508,0
67.6429,73.8508,1
67.6429,73.8508,1
64.3005,73.7993,1
64.3005,73.7993,0
66.2185,73.0225,0
67.4540,72.2741,0
68.0160,71.8857,0
69.1915,71.0262,0
70.6801,69.9683,0
71.7047,69.3399,0
81.9827,69.4636,0
81.9827,69.4636,0
81.9827,69.4636,1
81.9827,69.4636,1
83.7374,69.4424,1
83.7374,69.4424,0
84.9694,69.4991,0
86.1585,69.8832,0
87.2431,70.4583,0
88.5220,71.1996,0
89.1374,71.4897,0
90.2695,71.7907,0
90.2695,71.7907,0
90.2695,71.7907,1
90.2695,71.7907,1
87.8978,68.5385,1
87.8978,68.5385,0
85.0905,68.2824,0
84.1698,68.2508,0
81.4362,68.0698,0
74.8031,66.5889,0
68.9450,65.9813,0
67.7272,66.1926,0
66.0089,66.8507,0
63.3210,68.5186,0
62.2797,68.7874,0
61.0502,68.0807,0
61.0406,66.7080,0
61.6252,65.6468,0
64.8339,63.3070,0
66.5006,62.8402,0
71.2782,62.3719,0
71.2782,62.3719,0
71.2782,62.3719,1
71.2782,62.3719,1
73.6108,62.4470,1
73.6108,62.4470,0
75.5010,63.2271,0
77.8490,63.6774,0
83.0412,64.0994,0
84.8238,64.4041,0
86.3177,64.8667,0
87.4731,65.3496,0
88.9165,66.0588,0
91.5069,67.5108,0
93.2527,68.5182,0
93.2527,68.5182,0
93.2527,68.5182,1
93.2527,68.5182,1
76.6931,66.7165,1
76.6931,66.7165,0
75.3352,66.9542,0
68.9593,66.1883,0
67.7374,66.2096,0
66.0041,66.6943,0
63.3145,68.4482,0
62.3172,68.6897,0
61.3697,68.0646,0
61.2307,66.9268,0
65.2010,63.2257,0
66.6391,62.7698,0
70.5731,63.0617,0
72.0302,63.5418,0
72.9967,63.8829,0
72.9967,63.8829,0
72.9967,63.8829,1
72.9967,63.8829,1
57.3493,57.5415,1
57.3493,57.5415,0
56.1236,59.1920,0
55.4575,60.5514,0
54.5377,64.1603,0
54.1718,67.9587,0
53.8970,71.4434,0
53.2944,76.5473,0
52.7769,79.2595,0
52.6000,79.9976,0
52.1140,81.7038,0
52.1140,81.7038,0
52.1140,81.7038,1
52.1140,81.7038,1
52.1845,81.6990,1
52.1845,81.6990,0
52.9231,79.4056,0
53.4778,76.5950,0
53.9244,71.4099,0
54.0859,67.9266,0
54.4145,64.1556,0
55.6002,59.6801,0
56.0961,58.6609,0
57.9373,56.1340,0
57.9373,56.1340,0
57.9373,56.1340,1
57.9373,56.1340,1
45.1281,51.0329,1
45.1281,51.0329,0
45.2873,58.0906,0
45.6917,61.8555,0
45.8985,62.5675,0
46.8656,64.3725,0
47.4905,64.9971,0
48.5563,65.6416,0
48.5563,65.6416,0
48.5563,65.6416,1
48.5563,65.6416,1
48.7139,65.7191,1
48.7139,65.7191,0
46.9834,66.5152,0
45.5335,66.0839,0
43.9742,66.3045,0
42.9511,67.1962,0
42.3461,68.4581,0
42.3940,72.6071,0
42.5736,74.6266,0
42.1033,79.0824,0
41.4194,85.9766,0
41.9475,87.8548,0
42.9580,89.7084,0
45.1619,93.6373,0
45.1364,96.3645,0
45.1364,96.3645,0
45.1364,96.3645,1
45.1364,96.3645,1
45.7465,97.8146,1
45.7465,97.8146,0
47.4395,99.2836,0
49.3914,99.5373,0
52.9924,99.8298,0
54.9959,101.5785,0
55.7771,103.4836,0
56.7143,107.1918,0
57.1408,109.0975,0
57.5284,110.5830,0
58.0105,112.0675,0
59.8746,115.8026,0
62.7472,119.3913,0
64.6759,121.9428,0
65.2235,122.9403,0
65.8550,124.7400,0
66.5114,128.4364,0
67.3216,133.3291,0
66.8553,137.9066,0
65.5152,139.8798,0
63.5260,141.2817,0
63.5260,141.2817,0
63.5260,141.2817,1
63.5260,141.2817,1
80.7210,139.4012,1
80.7210,139.4012,0
76.5381,135.5140,0
75.7498,134.7003,0
73.9839,132.8250,0
71.7801,130.4572,0
69.3691,127.9710,0
68.8903,127.5036,0
68.0576,126.7203,0
68.0576,126.7203,0
68.0576,126.7203,1
68.0576,126.7203,1
68.8939,127.5613,1
68.8939,127.5613,0
71.9352,129.9692,0
74.1650,132.3128,0
75.7611,134.1999,0
76.4567,135.0263,0
78.8327,137.6076,0
80.8333,139.3450,0
80.8333,139.3450,0
80.8333,139.3450,1
80.8333,139.3450,1
89.6839,138.4888,1
89.6839,138.4888,0
90.9040,139.2982,0
94.9842,140.8098,0
96.2719,140.9515,0
98.0480,140.8083,0
100.2494,140.0230,0
101.7356,139.4461,0
103.3596,139.1857,0
104.8837,139.4868,0
105.9155,140.0750,0
106.9949,140.6930,0
110.9533,141.0757,0
114.6438,140.1817,0
116.5713,139.3818,0
118.6129,137.9336,0
119.5205,136.6758,0
119.9535,135.5447,0
119.9535,135.5447,0
119.9535,135.5447,1
119.9535,135.5447,1
118.2321,135.0533,1
118.2321,135.0533,0
119.3631,135.8310,0
119.3085,136.8526,0
118.3004,137.7914,0
117.6874,138.2086,0
115.7575,139.3436,0
114.6260,139.8737,0
113.4255,140.3197,0
111.1024,140.8802,0
106.9717,140.6250,0
104.4490,138.7491,0
102.8166,139.0586,0
101.6940,139.5977,0
100.1317,140.1917,0
98.8250,139.9687,0
98.5197,138.8777,0
98.5197,138.8777,0
98.5197,138.8777,1
98.5197,138.8777,1
91.3881,118.1311,1
91.3881,118.1311,0
89.1196,116.9244,0
88.5737,116.5143,0
87.0157,115.1114,0
85.8734,113.9609,0
81.9126,110.2315,0
81.2289,109.6512,0
77.4202,106.8261,0
76.8208,106.4509,0
75.2164,105.5513,0
75.2164,105.5513,0
75.2164,105.5513,1
75.2164,105.5513,1
77.2408,106.7713,1
77.2408,106.7713,0
78.3575,107.2911,0
82.7519,106.6560,0
84.0611,107.4541,0
84.9973,108.6783,0
85.7373,109.3875,0
87.1119,110.3084,0
88.6801,111.0266,0
89.5194,110.4251,0
90.4472,109.2122,0
91.3833,109.2335,0
93.2722,109.8770,0
94.4442,109.8714,0
96.8268,110.3963,0
105.1190,110.7266,0
108.1430,110.1166,0
110.4614,109.4069,0
115.2408,107.8406,0
119.9868,107.2329,0
119.9868,107.2329,0
119.9868,107.2329,1
119.9868,107.2329,1
120.0741,109.5482,1
120.0741,109.5482,0
119.1409,107.8340,0
117.7575,107.3629,0
114.1698,107.9242,0
110.9462,109.1650,0
109.2841,109.9083,0
108.1514,110.3997,0
108.1514,110.3997,0
108.1514,110.3997,1
108.1514,110.3997,1
107.5188,111.6154,1
107.5188,111.6154,0
106.9592,111.6971,0
105.6120,111.8649,0
102.8767,112.1295,0
101.5900,112.2287,0
96.7151,112.4092,0
92.6825,112.0232,0
91.5663,111.7359,0
90.2316,111.1939,0
90.2316,111.1939,0
90.2316,111.1939,1
90.2316,111.1939,1
85.5413,109.6210,1
85.5413,109.6210,0
86.1341,109.9961,0
86.6818,110.3184,0
88.0052,110.7507,0
89.5538,110.8145,0
90.9978,111.8777,0
96.7448,112.4739,0
101.6453,111.9329,0
102.7554,112.0501,0
105.6904,112.4134,0
108.1354,111.5133,0
111.6667,111.1684,0
113.3791,111.1868,0
114.8333,110.8934,0
115.6649,111.4415,0
114.0754,112.7356,0
111.1196,113.6358,0
107.4831,113.7501,0
101.5841,113.4355,0
99.1950,114.3337,0
99.1950,114.3337,0
99.1950,114.3337,1
99.1950,114.3337,1
93.5978,115.6109,1
93.5978,115.6109,0
93.6536,114.8095,0
94.4282,114.2736,0
98.8719,113.9292,0
102.3955,113.5243,0
108.6824,113.5422,0
110.4787,114.7259,0
110.4787,114.7259,0
110.4787,114.7259,1
110.4787,114.7259,1
108.7650,115.3410,1
108.7650,115.3410,0
109.8923,114.9318,0
110.2553,114.4386,0
112.0005,113.3575,0
113.9553,112.7395,0
115.0109,112.2769,0
116.0432,111.2577,0
116.3729,110.5022,0
118.7911,109.6124,0
118.7911,109.6124,0
118.7911,109.6124,1
118.7911,109.6124,1
140.8902,119.1145,1
140.8902,119.1145,0
138.5802,120.7441,0
137.3156,121.6433,0
136.5202,122.4814,0
136.2286,123.1841,0
136.2001,123.7992,0
136.2832,124.6795,0
136.2880,125.7365,0
136.2880,125.7365,0
136.2880,125.7365,1
136.2880,125.7365,1
135.4297,126.5960,1
135.4297,126.5960,0
134.8268,127.6180,0
133.7058,129.0454,0
132.3925,130.3268,0
130.6907,131.6593,0
130.1127,132.0585,0
128.2945,133.2034,0
128.2945,133.2034,0
128.2945,133.2034,1
128.2945,133.2034,1
141.9969,133.1472,1
141.9969,133.1472,0
142.5095,134.2429,0
143.1771,135.2602,0
147.2460,138.3820,0
148.5226,138.8536,0
150.9080,139.3974,0
154.5826,140.0632,0
156.7370,140.7488,0
159.0869,142.2462,0
159.7569,143.1013,0
159.9565,148.6716,0
159.1641,150.6698,0
158.5891,151.7189,0
157.9405,152.6959,0
156.8124,154.0993,0
155.0299,155.9222,0
151.4944,158.7170,0
149.1171,160.1775,0
147.2716,161.1277,0
143.7581,162.5433,0
143.7581,162.5433,0
143.7581,162.5433,1
143.7581,162.5433,1
142.5600,162.9898,1
142.5600,162.9898,0
146.7097,161.1991,0
148.5208,160.1884,0
150.8701,158.6678,0
154.9966,155.3878,0
156.8285,153.6131,0
157.9915,152.2334,0
158.6479,151.2737,0
159.2062,150.2564,0
159.7860,148.7685,0
159.7289,143.4779,0
159.1611,142.5263,0
156.2487,140.6680,0
153.9179,140.0046,0
148.4543,138.7969,0
146.6906,138.2067,0
143.2093,135.7592,0
142.5630,134.7404,0
141.9357,133.1675,0
141.9678,123.7940,0
141.9678,123.7940,0
141.9678,123.7940,1
141.9678,123.7940,1
150.7044,140.7644,1
150.7044,140.7644,0
154.7447,141.6773,0
155.8633,142.3279,0
157.5710,144.3143,0
157.9232,147.7196,0
157.3084,149.5992,0
156.3996,151.2090,0
155.2116,152.7177,0
153.2508,154.5925,0
